LINK_ID,F_NODE,T_NODE,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
"1540019000","1540008700","1540008500","0",2.00000000,"104",칠성남로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","56",,nodelinkmanager2017010410,,,386.79812866400
"1540018600","1540008500","1540008400","0",2.00000000,"104",칠성남로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","56",,nodelinkmanager2017010410,,,191.22385944700
"1530012200","1530004000","1530003800","0",4.00000000,"104",대덕로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","153","000","28",,nodelinkmanager2017010410,,,303.51940509400
"1530011900","1530003800","1530003900","0",3.00000000,"104",대덕로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","153","000","28",,nodelinkmanager2017010410,,,278.79212618600
"1530012000","1530003900","1530003800","0",3.00000000,"104",대덕로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","153","000","28",,nodelinkmanager2017010410,,,280.32728536200
"1550033500","1550012200","1550011200","0",2.00000000,"104",신천동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","13",,nodelinkmanager2017010410,,,191.57847767200
"1550036100","1550011800","1550012300","0",1.00000000,"104",신천동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","13",,nodelinkmanager2017010410,,,208.15021194400
"1550040300","1550013100","1550014200","0",2.00000000,"104",신천동로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","13",,nodelinkmanager2017010410,,,245.63577202800
"1550037300","1550012200","1550012300","0",2.00000000,"104",신천동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","13",,nodelinkmanager2017010410,,,100.75960989900
"1550037400","1550012300","1550012200","0",2.00000000,"104",신천동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","13",,nodelinkmanager2017010410,,,100.64463472500
"1550037500","1550012300","1550013100","0",2.00000000,"104",신천동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","13",,nodelinkmanager2017010410,,,424.28901593000
"1550037600","1550013100","1550012300","0",2.00000000,"104",신천동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","13",,nodelinkmanager2017010410,,,422.04383634900
"1550049000","1550015400","1550015200","0",2.00000000,"104",신천동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","13",,nodelinkmanager2017010410,,,70.59721485120
"1550049500","1550015400","1550016000","0",2.00000000,"104",신천동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","13",,nodelinkmanager2017010410,,,452.70209213400
"1550049600","1550016000","1550015400","0",2.00000000,"104",신천동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","13",,nodelinkmanager2017010410,,,447.90842396000
"1550051300","1550016000","1510006700","0",1.00000000,"104",신천동로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","13",,nodelinkmanager2017010410,,,339.57483757400
"1510017900","1510006700","1550016400","0",1.00000000,"104",신천동로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","13",,nodelinkmanager2017010410,,,128.88956353700
"1550051100","1550016000","1550016400","0",2.00000000,"104",신천동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","13",,nodelinkmanager2017010410,,,209.03574961200
"1550052600","1550016400","1510009400","0",2.00000000,"104",신천동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","13",,nodelinkmanager2017010410,,,933.13607530000
"1570001401","1570000800","1570000501","0",1.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","157","000","-",,nodelinkmanager2017010410,,,404.52669519400
"1570004800","1570002000","1570002200","0",1.00000000,"104","-","0","000",40.00000000,"0",0.00000000,0.00000000,현풍교,nodelinkmanager,"5","50000","157","003","-",,nodelinkmanager2017010410,,,64.66227912490
"1510041100","1510014000","1510013800","0",1.00000000,"104",동화로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","80",,nodelinkmanager2017010410,,,3040.97691562000
"1510041000","1510013800","1510014000","0",1.00000000,"104",동화로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","80",,nodelinkmanager2017010410,,,3038.05236635000
"1570003301","1570002000","1570001400","0",1.00000000,"104","-","0","000",30.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","157","000","-",,nodelinkmanager2017010410,,,735.25285974000
"1540019200","1540010300","1540008600","0",2.00000000,"104",신천동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","13",,nodelinkmanager2017010410,,,649.76423777800
"1540019100","1540008600","1540010300","0",2.00000000,"104",신천동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","13",,nodelinkmanager2017010410,,,642.94870531000
"1540042700","1540003400","1540015100","0",2.00000000,"104",성북로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","53",,nodelinkmanager2017010410,,,955.47460955600
"1540042600","1540015100","1540003400","0",1.00000000,"104",성북로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","53",,nodelinkmanager2017010410,,,965.54552560300
"1540057300","1540020500","1540019500","0",1.00000000,"104",매천로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","33",,nodelinkmanager2017010410,,,271.54501797000
"1510025700","1510009200","1510009100","0",1.00000000,"104",신천동로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","13",,nodelinkmanager2017010410,,,82.88137993160
"1540048900","1540017000","1540017600","0",3.00000000,"104",공항로,"0","000",70.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","60",,nodelinkmanager2017010410,,,435.17249302800
"1540049000","1540017600","1540017000","0",3.00000000,"104",공항로,"0","000",70.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","60",,nodelinkmanager2017010410,,,435.17198478100
"1540051100","1540018200","1540017600","0",1.00000000,"104",고척로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","-",,nodelinkmanager2017010410,,,411.18358169400
"1540051000","1540017600","1540018200","0",2.00000000,"104",고척로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","-",,nodelinkmanager2017010410,,,408.51608932700
"1510038300","1510012800","1510004100","0",3.00000000,"104",공항로,"0","000",70.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","60",,nodelinkmanager2017010410,,,846.74080065300
"1510038200","1510004100","1510012800","0",1.00000000,"104",공항로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","60",,nodelinkmanager2017010410,,,851.58624512600
"1510027400","1510009600","1510010100","0",2.00000000,"104",화랑로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","50",,nodelinkmanager2017010410,,,491.29258007700
"1510027500","1510010100","1510009600","0",2.00000000,"104",화랑로,"0","000",70.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","50",,nodelinkmanager2017010410,,,479.74547238400
"1510021400","1510007600","1510008800","0",2.00000000,"104",한골로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","-",,nodelinkmanager2017010410,,,250.93693624800
"1510021500","1510008800","1510007600","0",2.00000000,"104",한골로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","-",,nodelinkmanager2017010410,,,250.93692864200
"1510021700","1510008700","1510007700","0",2.00000000,"104",약사길,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","-",,nodelinkmanager2017010410,,,242.28175316700
"1510021600","1510007700","1510008700","0",2.00000000,"104",약사길,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","-",,nodelinkmanager2017010410,,,242.28177233300
"1510029600","1510010200","1510010500","0",4.00000000,"104",동부로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","54",,nodelinkmanager2017010410,,,175.23275527200
"1550026300","1550009000","1550001900","0",3.00000000,"104",사직단길,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","-",,nodelinkmanager2017010410,,,187.40167663400
"1550026400","1550001900","1550009000","0",3.00000000,"104",사직단길,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","-",,nodelinkmanager2017010410,,,187.40162515300
"1550031100","1550011400","1550010300","0",3.00000000,"104",담티로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","83",,nodelinkmanager2017010410,,,1189.48720928000
"1550031000","1550010300","1550011400","0",3.00000000,"104",담티로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","83",,nodelinkmanager2017010410,,,1165.24650501000
"1550019900","1550007400","1550007600","0",2.00000000,"104",무학로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","-",,nodelinkmanager2017010410,,,501.01747452100
"1550020000","1550007600","1550007400","0",2.00000000,"104",무학로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","-",,nodelinkmanager2017010410,,,503.17666291500
"1550017500","1550006900","1550007400","0",3.00000000,"104","-","0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","155","000","-",,nodelinkmanager2017010410,,,397.84485596300
"1510036200","1510003200","1510012500","0",1.00000000,"104",동촌로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","-",,nodelinkmanager2017010410,,,796.62443055200
"1510037200","1510012500","1510004000","0",1.00000000,"104",동촌로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","-",,nodelinkmanager2017010410,,,839.53124509400
"1510037300","1510004000","1510012500","0",1.00000000,"104",동촌로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","-",,nodelinkmanager2017010410,,,839.53213852500
"1510012300","1510005500","1510006200","0",2.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","-",,nodelinkmanager2017010410,,,277.21586696900
"1510012400","1510006200","1510005500","0",2.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","-",,nodelinkmanager2017010410,,,277.21585472300
"1510016100","1510006200","1510000700","0",2.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","-",,nodelinkmanager2017010410,,,234.40480994200
"1510016200","1510000700","1510006200","0",2.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","151","000","-",,nodelinkmanager2017010410,,,234.40469725000
"1540074500","1540025300","1540025400","0",2.00000000,"104",태암로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","-",,nodelinkmanager2017010410,,,243.21568939400
"1540074600","1540025400","1540025300","0",2.00000000,"104",태암로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","-",,nodelinkmanager2017010410,,,243.21599643000
"1540074900","1540025400","1540025500","0",2.00000000,"104",태암로,"0","000",40.00000000,"0",0.00000000,0.00000000,태암교,nodelinkmanager,"5","50000","154","003","-",,nodelinkmanager2017010410,,,105.64991874000
"1540075000","1540025500","1540025400","0",2.00000000,"104",태암로,"0","000",40.00000000,"0",0.00000000,0.00000000,태암교,nodelinkmanager,"5","50000","154","003","-",,nodelinkmanager2017010410,,,105.65010814500
"1540075300","1540025500","1540005800","0",1.00000000,"104",태암로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","-",,nodelinkmanager2017010410,,,337.09313788100
"1540075400","1540005800","1540025500","0",1.00000000,"104",태암로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","154","000","-",,nodelinkmanager2017010410,,,337.09364572700
"1570026500","1570011500","1570011700","0",2.00000000,"104","-","0","000",30.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","157","000","-",,nodelinkmanager2017010410,,,539.86758004100
"1570026600","1570011700","1570011500","0",2.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","157","000","-",,nodelinkmanager2017010410,,,542.56286245300
"1570025800","1570011500","1570011400","0",2.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","157","000","-",,nodelinkmanager2017010410,,,442.72956357400
"1570025700","1570011400","1570011500","0",2.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","157","000","-",,nodelinkmanager2017010410,,,436.82835574900
"1560058700","1560018100","1560018200","0",1.00000000,"104",와당2로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,666.86896794000
"1560058800","1560018200","1560018100","0",1.00000000,"104",와당2로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,665.40119130000
"1560066200","1560021200","1560003300","0",2.00000000,"104","-","0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,225.28060337900
"1560070000","1560021200","1560021000","0",2.00000000,"104",이곡서로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,206.22442323400
"1560069900","1560021000","1560021200","0",2.00000000,"104",이곡서로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,206.22412323900
"1560070500","1560021200","1560021600","0",2.00000000,"104","-","0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,143.51296954800
"1560070600","1560021600","1560021200","0",2.00000000,"104","-","0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,143.51296924000
"1560065800","1560021000","1560003000","0",4.00000000,"104",갈산로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","27",,nodelinkmanager2017010410,,,251.96708919800
"1560074000","1560022300","1560022200","0",2.00000000,"104",와룡초등로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,671.27323795200
"1560073900","1560022200","1560022300","0",2.00000000,"104",와룡초등로,"0","000",40.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,671.27214633400
"1560074200","1560023200","1560022200","0",3.00000000,"104",갈산로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","27",,nodelinkmanager2017010410,,,195.41068817200
"1560074100","1560022200","1560023200","0",3.00000000,"104",갈산로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","27",,nodelinkmanager2017010410,,,195.41068405700
"1560072000","1560022200","1560021500","0",4.00000000,"104",갈산로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","27",,nodelinkmanager2017010410,,,212.52995662600
"1560071900","1560021500","1560022200","0",4.00000000,"104",갈산로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","27",,nodelinkmanager2017010410,,,212.52995324800
"1560073800","1560023100","1560022100","0",3.00000000,"104",성서로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","20",,nodelinkmanager2017010410,,,196.02273790500
"1560073700","1560022100","1560023100","0",3.00000000,"104",성서로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","20",,nodelinkmanager2017010410,,,196.02273759200
"1560073500","1560022100","1560022200","0",2.00000000,"104",화합로,"0","000",30.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,733.04905201500
"1560073600","1560022200","1560022100","0",2.00000000,"104",화합로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,733.05015147000
"1560071500","1560021400","1560022100","0",3.00000000,"104",성서로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","20",,nodelinkmanager2017010410,,,213.11747933200
"1560071600","1560022100","1560021400","0",3.00000000,"104",성서로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","20",,nodelinkmanager2017010410,,,213.11747971000
"1560065200","1560020200","1560002300","0",3.00000000,"104",성서로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","20",,nodelinkmanager2017010410,,,187.27582251900
"1560040900","1560012700","1560013400","0",3.00000000,"104",호림3길,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,225.74761874600
"1560041000","1560013400","1560012700","0",1.00000000,"104",호림3길,"0","000",30.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,225.74801874500
"1560036200","1560012800","1560011400","0",2.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,773.91785910800
"1560036100","1560011400","1560012800","0",2.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,749.42203806700
"1560036400","1560013100","1560011400","0",3.00000000,"104",공단북3길,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,265.02429555400
"1560036300","1560011400","1560013100","0",3.00000000,"104",공단북3길,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,265.02430143900
"1560031200","1560013400","1560010200","0",2.00000000,"104",성서공단동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,807.93273063100
"1560055900","1560017100","1560017400","0",3.00000000,"104",성서공단북로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,291.24435593500
"1560046400","1560015000","1560014200","0",1.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,124.18858474900
"1560046300","1560014200","1560015000","0",1.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,124.18848774900
"1560057000","1560018900","1560017400","0",3.00000000,"104",호산1로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,441.59182589000
"1560056900","1560017400","1560018900","0",3.00000000,"104",호산1로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,441.59183405800
"1560031000","1560011400","1560010100","0",3.00000000,"104",공단북3길,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,257.81103610600
"1560030900","1560010100","1560011400","0",3.00000000,"104",공단북3길,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,257.81104213100
"1560031500","1560010300","1560011600","0",4.00000000,"104",호림로,"0","000",70.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","21",,nodelinkmanager2017010410,,,246.00804583800
"1560031600","1560011600","1560010300","0",4.00000000,"104",호림로,"0","000",70.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","21",,nodelinkmanager2017010410,,,246.00802989700
"1560036900","1560011600","1560012400","0",4.00000000,"104",호림로,"0","000",70.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","21",,nodelinkmanager2017010410,,,65.59597113010
"1560037000","1560012400","1560011600","0",4.00000000,"104",호림로,"0","000",70.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","21",,nodelinkmanager2017010410,,,65.59587098130
"1560039500","1560012400","1560013500","0",4.00000000,"104",호림로,"0","000",70.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","21",,nodelinkmanager2017010410,,,201.22917203300
"1560039600","1560013500","1560012400","0",4.00000000,"104",호림로,"0","000",70.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","21",,nodelinkmanager2017010410,,,201.22906615200
"1560043600","1560016900","1560013400","0",2.00000000,"104",성서공단동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,656.74504824300
"1560043500","1560013400","1560016900","0",2.00000000,"104",성서공단동로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,645.58175071000
"1560076100","1560022800","1560023000","0",3.00000000,"104",선원로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","48",,nodelinkmanager2017010410,,,245.75965060200
"1560076200","1560023000","1560022800","0",3.00000000,"104",선원로,"0","000",60.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","48",,nodelinkmanager2017010410,,,245.76005084800
"1560076300","1560022800","1560023500","0",1.00000000,"104",서촌로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,601.35472479300
"1560076400","1560023500","1560022800","0",1.00000000,"104",서촌로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,575.76210312200
"1560077000","1560023500","1560023000","0",3.00000000,"104",새방로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","50",,nodelinkmanager2017010410,,,403.27902462400
"1520006200","1520002700","1520002300","0",2.00000000,"104",평리로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","152","000","48",,nodelinkmanager2017010410,,,439.16151625200
"1520006100","1520002300","1520002700","0",2.00000000,"104",평리로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","152","000","48",,nodelinkmanager2017010410,,,436.10111095300
"1520011900","1520004000","1520004100","0",4.00000000,"104",국채보상로,"0","000",70.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","152","000","50",,nodelinkmanager2017010410,,,246.78198291700
"1520012000","1520004100","1520004000","0",4.00000000,"104",국채보상로,"0","000",70.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","152","000","50",,nodelinkmanager2017010410,,,246.78161542100
"1560066900","1560020000","1560020900","0",1.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,210.98584694900
"1560066400","1560020000","1560019900","0",1.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,300.51857834400
"1560066300","1560019900","1560020000","0",3.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,300.51917605300
"1560066700","1560020000","1560020100","0",3.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,193.53603014400
"1560066800","1560020100","1560020000","0",3.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,193.53583179100
"1560067100","1560020100","1560021100","0",3.00000000,"104",용산로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","29",,nodelinkmanager2017010410,,,216.41570250500
"1560067200","1560021100","1560020100","0",3.00000000,"104",용산로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","29",,nodelinkmanager2017010410,,,216.41569781100
"1560065000","1560020100","1560019800","0",3.00000000,"104",용산로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","29",,nodelinkmanager2017010410,,,181.78905567200
"1560064900","1560019800","1560020100","0",3.00000000,"104",용산로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","29",,nodelinkmanager2017010410,,,181.78915879100
"1560064400","1560019800","1560019700","0",2.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,194.55215582500
"1560064300","1560019700","1560019800","0",2.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,194.55237356900
"1560064500","1560019700","1560020000","0",3.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,223.88048542800
"1560064600","1560020000","1560019700","0",3.00000000,"104","-","0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,223.88047589900
"1560063400","1560019900","1560019300","0",2.00000000,"104",거너실길,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,278.66292253100
"1560069200","1560022600","1560020700","0",3.00000000,"104",장산로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,654.90848177800
"1560069100","1560020700","1560022600","0",3.00000000,"104",장산로,"0","000",50.00000000,"0",0.00000000,0.00000000,,nodelinkmanager,"5","50000","156","000","-",,nodelinkmanager2017010410,,,626.46777266300
